# by the following command:		
# g_wham_s -it tpr-files.dat -if pullf-files.dat -o pmf.xvg -hist -unit kCal -v -nBootstrap 70 		
#		
# g_wham_s is part of G R O M A C S:		
#		
# Good ROcking Metal Altar for Chronical Sinners		
#		
"@    title ""Average and stddev from bootstrapping"""		
"@    xaxis  label ""z"""		
"@    yaxis  label ""E (kcal mol\S-1\N)"""		
@TYPE xy		
@TYPE xydy		
1.411948	0	0
1.42466	-0.06472161	0.213042
1.437372	0.02145425	0.2130329
1.450084	-0.3841968	0.2130187
1.462796	-0.7059299	0.2129969
1.475508	0.2340872	0.212964
1.48822	-0.3533881	0.2129161
1.500932	-0.107194	0.2128505
1.513644	-0.1471014	0.2127712
1.526356	-0.1768977	0.212702
1.539068	-0.03961252	0.2127149
1.55178	-0.0587005	0.2129803
1.564492	0.0376072	0.2138362
1.577204	0.06484527	0.2339214
1.589916	0.06131773	0.2135715
1.602627	0.1479447	0.2087552
1.615339	0.1969315	0.2146182
1.628051	0.1752793	0.2184063
1.640763	0.1746729	0.2271184
1.653475	0.2819056	0.2158299
1.666187	0.3115612	0.219459
1.678899	0.3756649	0.2350311
1.691611	0.346583	0.2166718
1.704323	0.4047079	0.1915603
1.717035	0.3796223	0.2190372
1.729747	0.3770556	0.1957321
1.742459	0.4391789	0.1992129
1.755171	0.4729261	0.2046441
1.767883	0.5244721	0.199988
1.780595	0.5272418	0.2047888
1.793307	0.5954597	0.1970535
1.806019	0.6458227	0.1906022
1.818731	0.677744	0.1858847
1.831443	0.6981597	0.1877366
1.844154	0.6295125	0.1819187
1.856866	0.6733025	0.1768865
1.869578	0.7545479	0.1782333
1.88229	0.7135332	0.1802712
1.895002	0.8378163	0.1770247
1.907714	0.8453471	0.1782801
1.920426	0.7674094	0.1816364
1.933138	0.8884354	0.1793464
1.94585	0.8267323	0.1794625
1.958562	0.853485	0.1770026
1.971274	0.8835157	0.1852659
1.983986	0.9275742	0.1795258
1.996698	0.9562475	0.1772497
2.00941	1.018538	0.1810793
2.022122	1.028612	0.1763208
2.034834	1.084931	0.1765587
2.047546	1.160379	0.1787411
2.060258	1.129703	0.1800155
2.07297	1.228781	0.1870049
2.085681	1.263537	0.1876244
2.098393	1.352102	0.1826054
2.111105	1.345658	0.1837538
2.123817	1.412832	0.1757802
2.136529	1.476432	0.1845197
2.149241	1.511281	0.1844889
2.161953	1.527415	0.1865275
2.174665	1.565206	0.1823463
2.187377	1.62316	0.1899913
2.200089	1.62723	0.1728374
2.212801	1.715159	0.1697278
2.225513	1.762601	0.1737624
2.238225	1.770444	0.1632629
2.250937	1.855553	0.1840196
2.263649	1.85082	0.1547886
2.276361	1.938049	0.158238
2.289073	2.032167	0.1476086
2.301785	2.079168	0.1420556
2.314497	2.126988	0.1335107
2.327208	2.273801	0.1326623
2.33992	2.288889	0.127624
2.352632	2.348042	0.1327702
2.365344	2.452923	0.1267261
2.378056	2.554613	0.1391713
2.390768	2.640989	0.126345
2.40348	2.706671	0.1303442
2.416192	2.808281	0.1511045
2.428904	2.846073	0.1335831
2.441616	2.924332	0.1273885
2.454328	3.051155	0.127076
2.46704	3.214748	0.1382809
2.479752	3.164938	0.1263136
2.492464	3.335576	0.1406338
2.505176	3.575599	0.1443497
2.517888	3.574505	0.1348622
2.5306	3.372903	0.1245691
2.543312	3.677682	0.1480965
2.556024	3.633059	0.1480493
2.568735	3.691117	0.1277956
2.581447	3.7591	0.1294149
2.594159	3.799641	0.1265971
2.606871	3.827028	0.1303545
2.619583	3.946833	0.1362847
2.632295	3.947513	0.1295183
2.645007	4.059897	0.1360492
2.657719	4.145042	0.1395612
2.670431	4.111723	0.1372405
2.683143	4.209705	0.1495292
2.695855	4.258756	0.132892
2.708567	4.380836	0.1428657
2.721279	4.379271	0.130142
2.733991	4.43043	0.1311475
2.746703	4.550179	0.1364311
2.759415	4.56637	0.1325979
2.772127	4.709016	0.1356732
2.784839	4.701212	0.1339876
2.797551	4.79985	0.1340845
2.810262	4.816772	0.1345025
2.822974	4.882999	0.1442737
2.835686	4.955833	0.1357272
2.848398	5.016864	0.1346753
2.86111	5.122017	0.1418167
2.873822	5.123899	0.1365007
2.886534	5.213236	0.1376446
2.899246	5.258013	0.1362422
2.911958	5.390237	0.1390449
2.92467	5.564505	0.1340397
2.937382	5.595504	0.1430898
2.950094	5.585172	0.1453116
2.962806	5.710528	0.1383285
2.975518	5.732321	0.1400226
2.98823	5.84109	0.1398199
3.000942	5.919149	0.1398979
3.013654	5.97762	0.1352248
3.026366	6.06864	0.139978
3.039077	6.002446	0.1546728
3.051789	6.102973	0.1258223
3.064501	6.123376	0.1233308
3.077213	6.151195	0.128435
3.089925	6.211013	0.1225114
3.102637	6.245102	0.1185689
3.115349	6.191876	0.1306776
3.128061	6.34906	0.1307686
3.140773	6.386159	0.1299229
3.153485	6.399609	0.1335861
3.166197	6.455922	0.1349035
3.178909	6.433336	0.1493646
3.191621	6.493374	0.1519007
3.204333	6.604425	0.1628918
3.217045	6.699687	0.1875466
3.229757	6.693657	0.1814935
3.242469	6.799931	0.1810996
3.255181	6.866619	0.1877198
3.267893	6.975687	0.1735891
3.280604	6.983741	0.1881095
3.293316	7.079183	0.1790988
3.306028	7.214754	0.1767329
3.31874	7.17522	0.1818521
3.331452	7.285237	0.1758433
3.344164	7.279767	0.1830105
3.356876	7.412225	0.1879115
3.369588	7.457209	0.1897369
3.3823	7.52881	0.1978427
3.395012	7.579348	0.1996693
3.407724	7.617988	0.2068758
3.420436	7.693048	0.2222853
3.433148	7.793806	0.2118751
3.44586	7.851176	0.2181473
3.458572	7.959308	0.2078048
3.471284	8.01493	0.2160663
3.483996	8.071792	0.2057802
3.496708	8.246395	0.2065586
3.50942	8.303243	0.2106462
3.522131	8.426638	0.2135188
3.534843	8.522903	0.2078378
3.547555	8.552072	0.2203643
3.560267	8.76062	0.2174501
3.572979	8.909621	0.2213549
3.585691	9.040416	0.2143909
3.598403	9.038495	0.251825
3.611115	9.239347	0.2406983
3.623827	9.425595	0.2559018
3.636539	9.445693	0.2639787
3.649251	9.557813	0.280864
3.661963	9.642312	0.2754524
3.674675	9.818921	0.2725327
3.687387	9.823642	0.2823182
3.700099	9.99144	0.2889002
3.712811	10.12344	0.27681
3.725523	10.19857	0.2803952
3.738235	10.24786	0.2878439
3.750947	10.34296	0.2863882
3.763658	10.54545	0.2748047
3.77637	10.56868	0.2639897
3.789082	10.7341	0.2703802
3.801794	10.87344	0.2651769
3.814506	10.90993	0.2732668
3.827218	11.01428	0.2638906
3.83993	11.16569	0.2678758
3.852642	10.99549	0.2870601
3.865354	11.30783	0.3744015
3.878066	12.15635	0.2771382
3.890778	11.68194	0.2738122
3.90349	11.85239	0.2714187
3.916202	12.49437	0.2698304
3.928914	0	0
3.941626	12.08362	0.2683721
